#, Max. MW, RT [min], Area, Max. m/z
566, 573.4409, 7.78, 9568.0, 572.4336
567, 410.3194, 7.83, 250783.8, 409.3121
568, 352.2590, 7.89, 44410.2, 351.2517
569, 312.1759, 7.89, 133609.3, 311.1686
570, 284.2713, 7.89, 172098.8, 283.2640
571, 384.1970, 7.89, 81257.3, 383.1898
572, 354.2080, 8.15, 42726.6, 353.2008
573, 326.1918, 8.38, 518347.2, 325.1845
574, 294.1865, 8.54, 601320.6, 293.1792
575, 340.2077, 9.59, 87694.5, 339.2004
576, 699.9220, 9.59, 259212.6, 698.9147
