#, Max. MW, RT [min], Area, Max. m/z
1, 159.9859, 0.55, 319232.5, 158.9786
2, 750.1710, 0.57, 31740.0, 749.1637
3, 388.1221, 0.60, 392081.7, 387.1149
4, 180.0633, 0.61, 133343.6, 179.0560
5, 166.0477, 0.61, 142898.4, 165.0404
6, 196.0583, 0.61, 1534800.0, 195.0510
7, 384.0307, 0.62, 44890.5, 383.0235
8, 337.9892, 0.62, 74642.8, 336.9819
9, 378.0936, 0.62, 263253.0, 377.0864
10, 194.0426, 0.62, 243568.5, 193.0354
11, 538.1753, 0.63, 87647.2, 537.1680
12, 606.2015, 0.63, 19440.2, 605.1943
13, 492.1335, 0.63, 115836.1, 491.1262
14, 296.0748, 0.63, 178852.2, 295.0675
15, 312.0697, 0.63, 192928.7, 311.0625
16, 560.1231, 0.63, 73230.4, 559.1158
17, 599.0090, 0.63, 59611.4, 149.2435
18, 150.0163, 0.63, 12295083.0, 149.0091
19, 601.1904, 0.63, 135391.6, 149.2903
20, 638.1912, 0.63, 32313.7, 637.1839
21, 210.0378, 0.64, 135854.3, 209.0305
22, 440.0881, 0.64, 210674.5, 439.0808
23, 782.2053, 0.64, 33875.8, 781.1980
24, 370.0751, 0.64, 127540.8, 369.0678
25, 354.0797, 0.64, 37897.7, 353.0724
26, 394.0457, 0.64, 66723.5, 393.0385
27, 291.0276, 0.65, 208080.1, 291.0168
28, 260.0207, 0.65, 130387.0, 259.0134
29, 276.0290, 0.66, 870635.5, 275.0218
30, 401.2722, 0.66, 40572.0, 133.0763
31, 116.0110, 0.66, 110829.3, 115.0037
32, 134.0213, 0.66, 9022989.0, 133.0141
33, 670.6940, 0.66, 81280.0, 133.1315
34, 669.9789, 0.66, 122550.2, 133.1793
35, 401.5198, 0.66, 13863.7, 132.8327
36, 798.2284, 0.67, 19341.9, 797.2211
37, 204.0273, 0.67, 187945.8, 203.0200
38, 476.1373, 0.67, 286836.0, 475.1306
39, 192.0268, 0.68, 11657155.0, 191.0195
40, 384.0541, 0.68, 44531.1, 383.0469
41, 327.9508, 0.68, 113512.2, 326.9435
42, 942.1966, 0.68, 17105.8, 941.1893
43, 764.1252, 0.68, 47171.7, 763.1180
44, 174.0162, 0.68, 961159.8, 173.0089
45, 651.9927, 0.69, 39979.1, 650.9854
46, 422.0102, 0.69, 181813.5, 421.0029
47, 406.0356, 0.69, 58048.7, 405.0284
48, 534.1430, 0.69, 130428.2, 533.1357
49, 307.0940, 0.69, 31190.9, 307.0844
50, 670.0699, 0.70, 104105.4, 669.0626
51, 348.0500, 0.71, 51639.5, 347.0427
52, 129.0426, 0.71, 108016.6, 128.0353
53, 291.0978, 0.72, 38794.6, 291.0894
54, 471.1591, 0.72, 41713.8, 471.1353
55, 334.0700, 0.72, 1002420.4, 333.0627
56, 130.0265, 0.73, 611850.8, 129.0193
57, 669.9340, 0.73, 32744.6, 133.1722
58, 268.1158, 0.73, 43282.6, 267.1085
59, 134.0577, 0.73, 1879710.5, 133.0504
60, 392.0051, 0.73, 773768.7, 390.9978
61, 148.0369, 0.73, 1236116.4, 147.0297
62, 188.0318, 0.74, 176551.1, 187.0245
63, 150.0163, 0.76, 7228191.0, 149.0090
64, 134.0214, 0.76, 5549149.5, 133.0141
65, 196.0582, 0.76, 856894.3, 195.0509
66, 381.0026, 0.78, 27709.1, 379.9953
67, 276.0654, 0.78, 163398.5, 275.0581
68, 134.0578, 0.78, 1438418.5, 133.0505
69, 476.1739, 0.79, 171648.4, 475.1666
70, 736.1544, 0.79, 115511.3, 735.1472
71, 334.0705, 0.79, 892646.5, 333.0633
72, 1234.2311, 0.81, 386757.0, 1233.2239
73, 734.1208, 0.81, 93589.9, 733.1135
74, 352.0671, 0.82, 55075.4, 351.0599
75, 460.1434, 0.82, 170247.5, 459.1361
76, 389.9896, 0.83, 270134.6, 388.9823
77, 866.2057, 0.84, 15864.0, 865.1984
78, 431.0526, 0.84, 43612.4, 430.0453
79, 393.0087, 0.84, 345405.4, 392.0015
80, 289.0847, 0.84, 237543.7, 289.0739
81, 474.1019, 0.85, 79992.6, 473.0947
82, 170.0215, 0.85, 99432.3, 169.0142
83, 162.0527, 0.85, 284451.8, 161.0454
84, 148.0370, 0.85, 3565351.8, 147.0298
85, 360.0697, 0.85, 206715.8, 361.0592
86, 348.0871, 0.86, 204785.4, 347.0798
87, 275.1054, 0.87, 658912.9, 275.0946
88, 617.1168, 0.87, 3444964.3, 616.1095
89, 715.0858, 0.87, 247963.8, 714.0786
90, 615.1011, 0.88, 277810.9, 614.0938
91, 987.1510, 0.88, 26770.0, 986.1437
92, 458.1066, 0.89, 128896.2, 457.0993
93, 370.0364, 0.89, 153470.8, 369.0291
94, 182.0612, 0.89, 427249.7, 181.0539
95, 259.9992, 0.90, 76308.6, 258.9920
96, 394.0574, 0.90, 93172.1, 393.0502
97, 344.0746, 0.90, 42805.6, 343.0673
98, 369.1064, 0.90, 449721.3, 368.0991
99, 324.1426, 0.91, 83970.4, 323.1354
100, 148.0372, 0.91, 819051.7, 147.0299
101, 380.1684, 0.92, 63923.4, 380.1566
102, 148.0735, 0.92, 613203.6, 147.0663
103, 118.0268, 0.92, 119977.2, 117.0196
104, 986.1399, 0.93, 11988.2, 985.1326
105, 389.9898, 0.94, 302448.8, 388.9825
106, 392.0049, 0.94, 7584829.5, 390.9982
107, 178.0477, 0.94, 486188.9, 177.0404
108, 883.2108, 0.94, 61215.6, 882.2035
109, 316.0798, 0.95, 998491.0, 315.0725
110, 434.1063, 0.95, 40765.7, 433.0991
111, 238.0513, 0.96, 271263.6, 237.0441
112, 827.1906, 0.96, 63389.7, 826.1833
113, 617.1172, 0.96, 1678645.6, 616.1099
114, 435.1859, 0.97, 356487.3, 434.1786
115, 304.0972, 0.97, 118152.6, 303.0899
116, 615.1010, 0.97, 324153.8, 614.0938
117, 533.1529, 0.97, 18187.2, 532.1456
118, 280.1162, 0.97, 314130.0, 279.1089
119, 219.1108, 0.98, 140866.7, 218.1035
120, 474.1018, 0.99, 81837.2, 473.0945
121, 259.9991, 1.00, 84181.4, 258.9918
122, 519.0690, 1.00, 31687.1, 518.0617
123, 148.0735, 1.00, 1222654.8, 147.0662
124, 231.0203, 1.02, 91947.0, 230.0130
125, 464.1894, 1.02, 114507.8, 463.1827
126, 728.2009, 1.02, 69861.9, 727.1936
127, 289.1213, 1.03, 125160.4, 289.1105
128, 708.1209, 1.03, 61006.6, 707.1136
129, 434.1429, 1.03, 209058.9, 433.1356
130, 414.0866, 1.03, 130156.5, 413.0793
131, 162.0527, 1.03, 4477316.5, 161.0454
132, 478.1691, 1.04, 183211.3, 477.1618
133, 352.0932, 1.04, 178079.1, 351.0859
134, 494.1641, 1.04, 102975.8, 495.1546
135, 154.0630, 1.04, 118672.5, 153.0558
136, 632.2318, 1.04, 105388.6, 631.2245
137, 450.1741, 1.04, 76834.8, 449.1668
