#, Max. MW, RT [min], Area, Max. m/z
207, 363.1832, 1.42, 83125.7, 362.1759
208, 320.1045, 1.45, 67719.6, 319.0972
209, 724.2001, 1.45, 21551.3, 723.1928
210, 576.2420, 1.46, 176054.8, 575.2348
211, 301.1163, 1.46, 138460.0, 300.1090
212, 616.1790, 1.47, 37657.3, 615.1718
213, 480.1768, 1.47, 135608.9, 479.1696
214, 542.1715, 1.47, 59775.2, 541.1642
215, 444.1997, 1.47, 2511557.3, 443.1924
216, 888.3980, 1.47, 241635.7, 887.3907
217, 1022.3409, 1.48, 49723.4, 1021.3336
218, 297.0850, 1.48, 36212.1, 296.0777
219, 415.1117, 1.49, 34043.3, 414.1044
220, 578.1422, 1.49, 199912.3, 577.1349
221, 414.1737, 1.50, 132273.0, 413.1664
222, 330.0951, 1.51, 62969.1, 329.0878
223, 358.2583, 1.51, 43946.9, 357.2510
224, 367.1382, 1.52, 64042.8, 366.1309
225, 162.0890, 1.54, 321975.3, 161.0817
226, 445.1585, 1.55, 16268.0, 444.1512
227, 328.1159, 1.55, 64478.3, 327.1087
228, 458.1786, 1.56, 47696.4, 457.1713
229, 866.2044, 1.58, 665042.6, 865.1971
230, 902.1810, 1.58, 33718.5, 901.1737
231, 233.0899, 1.59, 96312.6, 232.0826
232, 370.0364, 1.59, 93209.8, 369.0291
233, 686.1304, 1.59, 36037.3, 685.1231
234, 758.1837, 1.61, 16710.5, 757.1764
235, 286.1052, 1.62, 136122.1, 285.0979
236, 1154.2682, 1.64, 97953.8, 1153.2609
237, 383.1219, 1.65, 55339.0, 382.1147
238, 300.0848, 1.66, 334310.7, 299.0775
239, 616.1794, 1.66, 59542.2, 615.1722
240, 590.1633, 1.69, 46843.6, 589.1560
241, 866.2043, 1.70, 228365.9, 865.1970
242, 466.1112, 1.71, 90429.6, 465.1039
243, 428.2634, 1.71, 124327.3, 427.2561
244, 718.3422, 1.71, 49211.6, 717.3350
245, 424.1369, 1.71, 91303.7, 423.1297
246, 380.1108, 1.71, 207778.7, 379.1035
247, 326.0557, 1.71, 176452.9, 325.0484
248, 290.0784, 1.71, 2959414.3, 289.0716
249, 191.0615, 1.71, 42472.5, 190.0543
250, 580.1581, 1.71, 249876.4, 579.1508
251, 388.0538, 1.71, 36412.7, 387.0465
252, 408.1057, 1.71, 116650.8, 407.0984
253, 491.2192, 1.72, 13972.8, 490.2119
254, 510.1772, 1.72, 317257.5, 509.1700
255, 418.1476, 1.73, 166844.7, 417.1404
256, 470.1215, 1.74, 44946.7, 469.1142
257, 447.0837, 1.74, 128563.0, 446.0764
258, 344.1109, 1.75, 92480.5, 343.1037
259, 623.2603, 1.75, 18749.0, 622.2530
260, 517.2747, 1.75, 87650.9, 516.2674
261, 1442.3312, 1.76, 64815.8, 720.1583
262, 595.1468, 1.76, 32570.3, 594.1396
263, 941.0686, 1.81, 29124.9, 940.0614
