#, Max. MW, RT [min], Area, Max. m/z
431, 568.2363, 2.79, 55723.8, 567.2290
432, 130.0632, 2.80, 466951.1, 131.0714
433, 524.2112, 2.81, 98535.3, 523.2040
434, 537.2440, 2.82, 49637.4, 536.2367
435, 592.2368, 2.82, 198050.9, 591.2295
436, 462.1744, 2.82, 689088.9, 461.1672
437, 610.1543, 2.83, 289810.8, 609.1470
438, 442.2060, 2.83, 15967.6, 441.1987
439, 348.1249, 2.84, 349791.4, 347.1176
440, 630.2604, 2.84, 148758.4, 209.0822
441, 253.0591, 2.84, 154512.7, 252.0518
442, 302.0069, 2.85, 211048.9, 300.9997
443, 173.1054, 2.85, 83331.0, 172.0981
444, 392.1691, 2.85, 325304.5, 391.1618
445, 248.1627, 2.85, 45229.2, 247.1554
446, 308.1476, 2.85, 78251.4, 307.1403
447, 569.2318, 2.87, 11647.2, 569.2458
448, 190.0841, 2.88, 2978956.8, 189.0768
449, 378.1895, 2.88, 98878.9, 377.1822
450, 654.1805, 2.89, 172879.3, 653.1732
451, 476.1897, 2.89, 100245.9, 475.1824
452, 429.2591, 2.90, 36657.5, 428.2519
453, 478.0754, 2.90, 3507462.0, 477.0681
454, 476.0594, 2.90, 34283.0, 475.0521
455, 428.2053, 2.91, 86349.7, 427.1980
456, 942.1705, 2.91, 1421202.4, 941.1632
457, 928.1915, 2.92, 915215.3, 927.1842
458, 500.0644, 2.92, 61478.4, 499.0571
459, 464.0962, 2.92, 3161722.5, 463.0889
460, 598.1549, 2.92, 29677.3, 597.1476
461, 582.1228, 2.93, 126916.6, 581.1155
462, 914.3051, 2.93, 32514.0, 913.2978
463, 708.1906, 2.94, 73355.6, 707.1833
464, 870.2808, 2.94, 17365.7, 869.2735
465, 694.2113, 2.94, 164118.7, 693.2040
466, 244.0949, 2.95, 375375.5, 243.0877
467, 450.2107, 2.97, 533166.4, 449.2034
468, 687.2646, 2.99, 61445.7, 686.2573
469, 434.0853, 3.00, 99245.1, 433.0780
470, 694.2114, 3.00, 31841.2, 693.2041
471, 540.1486, 3.00, 136913.0, 539.1413
472, 568.1438, 3.00, 268770.3, 567.1365
473, 486.0936, 3.00, 216451.7, 485.0863
474, 584.1749, 3.00, 132769.5, 583.1676
475, 680.2323, 3.01, 1016200.3, 679.2251
476, 230.1156, 3.01, 2176128.3, 229.1083
477, 186.1256, 3.01, 715697.9, 185.1184
478, 166.0629, 3.02, 1175131.8, 165.0557
479, 148.0524, 3.02, 292012.7, 147.0452
480, 448.1009, 3.03, 353322.8, 447.0936
481, 448.1011, 3.04, 4072428.3, 449.1096
482, 207.0896, 3.04, 76775.3, 206.0823
483, 304.0586, 3.04, 196872.7, 303.0513
484, 462.1662, 3.07, 73340.6, 461.1589
485, 516.2210, 3.07, 62685.5, 515.2137
486, 472.1950, 3.07, 259419.1, 471.1877
487, 900.2317, 3.08, 530069.8, 899.2250
488, 606.2891, 3.08, 51708.2, 605.2819
489, 562.2633, 3.08, 214112.2, 561.2560
490, 170.0216, 3.09, 111084.1, 169.0143
491, 306.0380, 3.09, 76089.5, 305.0307
492, 896.2015, 3.09, 262156.7, 895.1942
493, 430.2211, 3.09, 175975.1, 429.2138
494, 1036.3458, 3.10, 15990.7, 1035.3386
495, 656.3288, 3.11, 75641.9, 655.3215
496, 420.2367, 3.11, 28114.7, 419.2295
497, 484.0774, 3.12, 25232.2, 483.0701
498, 510.2298, 3.12, 482005.0, 509.2245
499, 478.1116, 3.13, 166832.9, 477.1044
500, 452.1114, 3.15, 107322.0, 451.1041
501, 358.1264, 3.17, 35873.9, 357.1192
502, 568.2160, 3.17, 198981.4, 567.2087
503, 508.2881, 3.18, 99612.6, 507.2811
504, 346.1262, 3.19, 22198.1, 345.1190
505, 456.2204, 3.19, 164944.8, 455.2131
506, 780.1881, 3.20, 51676.0, 779.1808
507, 168.0420, 3.20, 274282.7, 167.0347
508, 434.1211, 3.20, 929504.6, 433.1138
509, 568.1783, 3.21, 40036.7, 567.1711
510, 874.2920, 3.23, 21382.9, 873.2847
511, 242.1153, 3.24, 77320.4, 241.1080
512, 508.1581, 3.24, 125663.4, 507.1508
513, 390.1315, 3.24, 824669.1, 389.1242
514, 426.1083, 3.24, 247651.2, 425.1010
515, 288.1572, 3.25, 265092.2, 287.1500
516, 440.1146, 3.26, 298488.3, 439.1073
517, 386.1583, 3.30, 125480.4, 385.1510
518, 436.1376, 3.31, 70763.3, 435.1303
519, 188.1050, 3.34, 129234.0, 187.0977
520, 288.0638, 3.35, 159740.2, 287.0565
521, 187.1210, 3.37, 152408.4, 186.1137
522, 436.1165, 3.37, 46294.4, 435.1092
523, 152.0110, 3.39, 68200.3, 151.0038
524, 478.2421, 3.44, 68321.4, 477.2348
525, 514.2628, 3.51, 36771.5, 513.2555
526, 138.0318, 3.54, 107873.6, 137.0245
527, 765.2420, 3.57, 12159.7, 764.2347
528, 546.1881, 3.63, 24611.9, 545.1808
529, 436.1006, 3.65, 49653.6, 435.0933
530, 420.0694, 3.66, 199883.5, 419.0621
531, 302.0426, 3.66, 1287621.0, 301.0354
532, 300.0270, 3.66, 53865.0, 299.0197
533, 276.1211, 3.68, 71513.3, 275.1139
534, 272.1736, 3.72, 337023.5, 271.1663
535, 477.1794, 3.77, 35964.4, 476.1721
536, 228.0787, 3.78, 144519.9, 227.0714
537, 496.2519, 3.81, 34895.2, 495.2446
538, 508.2158, 3.81, 55175.8, 507.2085
539, 294.1105, 3.93, 60593.3, 293.1032
540, 273.1577, 3.96, 433931.7, 272.1504
541, 286.0478, 3.98, 326914.1, 285.0406
542, 328.2251, 4.00, 302511.2, 327.2178
543, 245.1628, 4.03, 102436.5, 244.1555
544, 201.1365, 4.07, 79778.9, 200.1292
545, 374.1765, 4.15, 48676.4, 373.1692
546, 330.2409, 4.18, 296910.6, 329.2336
547, 376.1922, 4.33, 87146.1, 375.1849
548, 307.1783, 4.36, 516808.6, 306.1711
549, 229.1677, 4.37, 50045.9, 228.1605
550, 300.2046, 4.40, 673280.1, 299.1973
551, 286.1890, 4.40, 224959.9, 285.1818
552, 252.0996, 4.52, 60748.3, 251.0924
553, 330.2411, 4.58, 200735.3, 329.2338
