#, Max. MW, RT [min], Area, Max. m/z
229, 626.2423, 1.52, 46609.2, 312.1091
230, 162.0892, 1.53, 344323.5, 161.0819
231, 328.1163, 1.53, 63595.4, 327.1090
232, 458.1787, 1.54, 51094.2, 457.1714
233, 866.2051, 1.57, 391454.8, 865.1978
234, 189.0426, 1.57, 164686.5, 188.0353
235, 686.1302, 1.57, 32575.6, 685.1229
236, 286.1053, 1.61, 129309.3, 285.0980
237, 1154.2686, 1.63, 51620.0, 1153.2614
238, 383.1221, 1.63, 56977.4, 382.1148
239, 300.0847, 1.65, 307607.2, 299.0774
240, 138.0318, 1.65, 67726.7, 137.0245
241, 616.1786, 1.65, 69591.9, 615.1714
242, 366.1432, 1.65, 34461.2, 365.1359
243, 590.1634, 1.68, 36323.4, 589.1561
244, 866.2053, 1.69, 156451.7, 865.1980
245, 843.4337, 1.69, 10999.4, 842.4264
246, 466.1113, 1.69, 86125.3, 465.1040
247, 408.1061, 1.70, 94681.6, 407.0988
248, 326.0560, 1.70, 115047.9, 325.0487
249, 290.0787, 1.70, 2543985.5, 289.0720
250, 380.1110, 1.70, 87555.1, 379.1037
251, 424.1371, 1.70, 69378.3, 423.1299
252, 580.1585, 1.70, 191641.5, 579.1512
253, 388.0540, 1.70, 29884.7, 387.0468
254, 510.1773, 1.71, 334187.2, 509.1700
255, 418.1477, 1.71, 197203.9, 417.1405
256, 623.2603, 1.72, 19118.0, 622.2530
257, 517.2748, 1.73, 79177.1, 516.2675
258, 447.0839, 1.73, 107651.5, 446.0766
259, 344.1112, 1.73, 82416.0, 343.1039
260, 246.1105, 1.75, 30004.1, 245.1032
261, 292.0223, 1.77, 41925.3, 291.0150
262, 586.1319, 1.77, 29359.6, 585.1246
263, 614.0880, 1.80, 116336.9, 613.0808
264, 630.0615, 1.80, 30680.5, 629.0543
265, 394.9707, 1.80, 13900.4, 394.9712
266, 910.1378, 1.80, 18601.4, 909.1305
267, 150.0165, 1.80, 2995535.0, 149.0092
268, 645.0182, 1.80, 23841.7, 644.0109
269, 591.0189, 1.80, 36953.1, 294.9966
270, 295.5313, 1.80, 16334.8, 294.5240
271, 926.1118, 1.80, 16759.0, 925.1045
272, 592.1069, 1.80, 1620522.5, 591.0996
273, 394.0247, 1.81, 56260.5, 393.0174
274, 1181.6952, 1.81, 38175.2, 294.9135
275, 590.8783, 1.81, 175874.2, 295.4419
276, 295.6091, 1.81, 19386.2, 295.5954
277, 296.2307, 1.81, 132089.2, 295.2235
278, 296.0535, 1.81, 14963230.0, 295.0462
279, 295.6238, 1.81, 15747.1, 295.6090
280, 941.0697, 1.81, 20316.3, 940.0624
281, 1183.6193, 1.81, 47716.7, 295.3773
282, 164.0474, 1.81, 3150258.0, 163.0401
283, 980.3168, 1.81, 147073.4, 979.3095
284, 730.2682, 1.81, 39348.6, 729.2610
285, 846.3154, 1.84, 97617.6, 845.3082
286, 130.0268, 1.85, 245003.9, 129.0196
287, 452.2263, 1.85, 140948.8, 451.2190
288, 596.2681, 1.86, 120266.7, 595.2608
289, 766.3855, 1.88, 11089.6, 765.3782
290, 578.1434, 1.90, 28146.8, 577.1362
291, 326.1008, 1.91, 651618.8, 325.0935
292, 294.1319, 1.91, 485377.5, 293.1246
293, 645.1479, 1.92, 51445.5, 644.1406
294, 620.2326, 1.92, 22826.3, 619.2253
295, 470.2005, 1.93, 72128.4, 469.1932
296, 175.7855, 1.94, 24634.2, 174.7782
297, 158.0581, 1.94, 443607.8, 157.0508
298, 176.2056, 1.94, 233158.8, 175.1983
299, 176.0686, 1.95, 23965136.0, 175.0613
300, 175.8047, 1.95, 18818.6, 174.7974
301, 132.0788, 1.95, 125987.3, 131.0716
302, 176.0312, 1.95, 59373.0, 175.0239
303, 881.6193, 1.95, 62043.9, 175.3166
304, 175.7976, 1.95, 17280.5, 174.7903
305, 352.1378, 1.95, 60405.4, 351.1305
306, 652.2010, 1.95, 20920.9, 651.1937
307, 502.1691, 1.95, 63324.9, 501.1618
308, 405.0492, 1.95, 88765.7, 404.0419
309, 374.1194, 1.96, 136194.7, 373.1121
310, 324.1429, 1.98, 75298.2, 323.1357
311, 176.0359, 1.99, 20226.4, 175.0286
312, 704.0575, 1.99, 54906.9, 175.2556
313, 527.3192, 2.01, 26943.7, 175.0893
314, 672.4179, 2.05, 30951.5, 671.4106
315, 595.3343, 2.06, 44974.3, 594.3270
316, 423.2012, 2.07, 58236.6, 422.1939
317, 578.1433, 2.07, 369325.9, 577.1360
318, 190.0844, 2.08, 171442.4, 189.0772
319, 294.1318, 2.13, 360990.1, 293.1245
320, 344.2064, 2.16, 90239.9, 343.1991
321, 234.0743, 2.16, 68005.8, 233.0670
322, 392.1322, 2.16, 50216.1, 391.1249
323, 162.0894, 2.17, 148739.5, 161.0821
324, 570.1945, 2.17, 36344.9, 569.1872
325, 472.1141, 2.17, 93895.8, 471.1068
326, 554.1639, 2.17, 94127.4, 553.1566
327, 436.1375, 2.17, 491302.1, 435.1303
328, 526.1694, 2.17, 47547.6, 525.1621
329, 464.1901, 2.18, 215421.9, 463.1828
330, 508.2162, 2.18, 28732.9, 507.2089
331, 383.1223, 2.18, 105551.6, 382.1151
332, 416.1452, 2.20, 40364.7, 415.1379
333, 178.0265, 2.21, 101373.5, 177.0192
334, 470.2003, 2.21, 42301.1, 469.1930
335, 426.1743, 2.21, 289792.3, 425.1670
336, 762.1998, 2.22, 17319.7, 761.1925
337, 650.1118, 2.25, 115613.5, 651.1197
338, 492.1846, 2.25, 67505.7, 491.1773
339, 194.0581, 2.25, 819425.0, 193.0508
340, 326.0642, 2.25, 3711281.0, 325.0569
341, 1303.9309, 2.25, 34673.4, 325.2401
342, 150.0166, 2.26, 132421.3, 149.0094
343, 566.2697, 2.26, 28732.5, 565.2624
344, 929.4920, 2.27, 28413.1, 928.4847
345, 358.0907, 2.27, 62447.1, 357.0834
346, 180.0425, 2.28, 344262.5, 179.0352
347, 136.0526, 2.28, 71991.7, 135.0453
348, 326.1006, 2.29, 192174.2, 325.0933
349, 334.0329, 2.30, 43664.3, 333.0256
350, 290.0431, 2.30, 46544.3, 289.0358
351, 361.1170, 2.32, 73067.9, 360.1097
352, 432.1639, 2.33, 20412.1, 431.1566
353, 691.3657, 2.34, 30771.5, 690.3584
354, 586.2479, 2.34, 40432.1, 585.2407
355, 166.0268, 2.35, 437902.1, 165.0196
356, 356.1113, 2.36, 235541.4, 355.1040
357, 1170.6597, 2.36, 43558.9, 1169.6525
358, 316.1164, 2.39, 141291.5, 315.1091
359, 486.1855, 2.40, 214460.6, 485.1783
360, 146.0581, 2.41, 120402.8, 145.0509
361, 290.0796, 2.43, 895444.4, 289.0723
362, 430.2434, 2.44, 121403.4, 429.2361
363, 548.2113, 2.44, 101142.0, 547.2040
364, 424.1952, 2.45, 250130.4, 423.1879
365, 438.1303, 2.45, 243872.9, 437.1231
366, 448.1590, 2.45, 1383830.8, 447.1517
367, 492.1852, 2.45, 218312.7, 491.1779
368, 536.2115, 2.45, 94708.4, 535.2042
369, 504.2214, 2.47, 47257.9, 503.2141
370, 432.2003, 2.47, 651061.4, 431.1930
371, 584.3175, 2.47, 54327.5, 583.3103
372, 1239.6081, 2.48, 55365.7, 1238.6008
373, 328.1164, 2.49, 129375.2, 327.1092
374, 287.1851, 2.49, 84409.6, 286.1778
375, 936.4207, 2.49, 21234.2, 935.4134
376, 242.1272, 2.50, 59648.9, 241.1199
377, 522.2107, 2.51, 191707.0, 521.2035
378, 640.2375, 2.51, 30945.9, 639.2302
379, 628.2375, 2.51, 109513.9, 627.2302
380, 774.3157, 2.52, 103426.8, 773.3084
381, 562.2642, 2.52, 83289.3, 561.2569
382, 345.1902, 2.52, 84640.6, 344.1829
383, 450.1167, 2.52, 213190.9, 449.1094
384, 614.1633, 2.54, 37285.3, 613.1560
385, 554.2136, 2.55, 64486.4, 553.2063
386, 636.2626, 2.55, 56234.7, 635.2553
387, 564.2422, 2.55, 499174.7, 563.2349
388, 430.2204, 2.56, 678860.3, 429.2134
389, 520.2520, 2.56, 109965.1, 519.2451
390, 466.1115, 2.56, 173808.2, 465.1042
391, 590.3429, 2.56, 46462.2, 589.3356
392, 816.4150, 2.57, 30710.2, 815.4077
393, 638.2789, 2.58, 94623.8, 637.2716
394, 432.2000, 2.58, 1324506.1, 431.1927
395, 390.1319, 2.59, 67555.5, 389.1246
396, 575.2494, 2.60, 37812.7, 574.2421
397, 614.1635, 2.60, 16572.3, 613.1562
398, 158.0580, 2.60, 325406.6, 157.0507
399, 390.1892, 2.61, 32265.3, 389.1819
400, 364.1738, 2.62, 154682.7, 363.1665
401, 320.1410, 2.62, 138796.9, 319.1337
402, 578.1429, 2.63, 91343.7, 577.1356
403, 758.4329, 2.65, 7335.5, 758.4213
404, 508.1952, 2.65, 28551.9, 507.1879
405, 572.3172, 2.65, 89376.1, 571.3099
406, 517.3020, 2.66, 40628.0, 516.2947
407, 242.1271, 2.66, 95061.3, 241.1198
408, 474.2328, 2.67, 37412.2, 473.2255
409, 326.1038, 2.67, 46501.9, 325.0965
410, 577.3116, 2.67, 160707.1, 576.3043
411, 575.2626, 2.67, 36468.6, 574.2553
412, 202.0479, 2.69, 122414.0, 201.0406
413, 757.3970, 2.70, 66598.2, 756.3897
414, 825.4956, 2.70, 76911.9, 824.4883
415, 472.1527, 2.72, 180385.8, 471.1457
416, 612.2636, 2.72, 474946.3, 611.2563
417, 616.3073, 2.73, 41081.9, 615.3000
418, 329.2319, 2.73, 42631.1, 328.2247
419, 598.1699, 2.73, 87516.5, 597.1626
420, 485.1539, 2.74, 59425.3, 484.1467
421, 367.1273, 2.74, 1598565.3, 366.1201
422, 478.2418, 2.74, 119895.0, 477.2345
423, 436.1013, 2.74, 175138.3, 435.0941
424, 434.2160, 2.75, 487340.4, 433.2087
425, 522.2679, 2.75, 27266.3, 521.2606
426, 404.1690, 2.75, 200742.7, 403.1618
427, 132.0788, 2.76, 266109.4, 131.0715
428, 444.2592, 2.76, 48250.2, 443.2519
429, 1368.6336, 2.77, 31208.0, 1367.6263
430, 658.2480, 2.77, 68678.5, 657.2407
431, 366.1898, 2.77, 29168.7, 365.1825
432, 832.4448, 2.78, 66414.2, 831.4375
433, 1200.6722, 2.79, 21036.7, 1199.6649
434, 524.2114, 2.80, 155004.3, 523.2041
435, 902.4685, 2.80, 39479.8, 902.4711
436, 466.1113, 2.80, 68385.5, 465.1041
437, 537.2435, 2.81, 64322.2, 536.2362
438, 560.2470, 2.81, 72630.5, 559.2397
439, 462.1744, 2.82, 727038.4, 461.1671
440, 164.0474, 2.82, 109299.7, 163.0402
