#, Max. MW, RT [min], Area, Max. m/z
340, 416.1450, 2.21, 44238.7, 415.1377
341, 178.0258, 2.21, 105045.7, 177.0186
342, 426.1737, 2.21, 246863.4, 425.1664
343, 762.1996, 2.22, 31716.9, 761.1924
344, 650.1116, 2.25, 215590.8, 651.1201
345, 668.1221, 2.25, 18589.7, 667.1148
346, 194.0578, 2.25, 969022.9, 193.0505
347, 326.0640, 2.26, 4378144.5, 325.0567
348, 438.1300, 2.26, 57008.0, 437.1227
349, 150.0164, 2.26, 142766.0, 149.0091
350, 358.0903, 2.27, 78247.3, 357.0830
351, 180.0421, 2.28, 421454.3, 179.0348
352, 402.0952, 2.29, 39863.9, 401.0879
353, 326.1001, 2.29, 172866.5, 325.0929
354, 334.0328, 2.29, 55252.5, 333.0255
355, 290.0426, 2.30, 53635.6, 289.0354
356, 361.1163, 2.32, 83591.2, 360.1090
357, 432.1635, 2.33, 25386.7, 431.1563
358, 586.2474, 2.34, 47330.6, 585.2401
359, 122.0369, 2.35, 47650.4, 121.0296
360, 166.0265, 2.35, 508758.9, 165.0192
361, 356.1111, 2.36, 189461.5, 355.1039
362, 486.1854, 2.41, 246964.9, 485.1781
363, 260.0798, 2.41, 39662.6, 259.0725
364, 146.0579, 2.41, 93694.0, 145.0506
365, 783.1427, 2.43, 61906.7, 782.1354
366, 290.0792, 2.44, 1244958.9, 289.0719
367, 380.1110, 2.44, 72313.8, 379.1037
368, 548.2104, 2.45, 84340.6, 547.2031
369, 438.1298, 2.45, 269915.6, 437.1226
370, 520.1798, 2.45, 167248.0, 519.1725
371, 448.1584, 2.46, 1705092.3, 447.1512
372, 492.1847, 2.46, 401301.9, 491.1774
373, 536.2108, 2.46, 102714.0, 535.2036
374, 432.2001, 2.48, 721543.1, 431.1928
375, 230.1056, 2.48, 78489.4, 229.0983
376, 440.1898, 2.49, 38358.3, 439.1825
377, 328.1162, 2.49, 153228.9, 327.1089
378, 242.1268, 2.51, 66572.2, 241.1195
379, 640.2362, 2.51, 36629.5, 639.2289
380, 582.2306, 2.52, 29406.2, 581.2233
381, 774.3153, 2.52, 168270.8, 773.3080
382, 866.2040, 2.53, 317104.3, 865.1967
383, 608.2682, 2.54, 164351.7, 607.2609
384, 324.1324, 2.54, 66206.6, 323.1251
385, 554.2133, 2.55, 90161.9, 553.2060
386, 636.2626, 2.55, 75721.8, 635.2554
387, 652.2940, 2.55, 30964.9, 651.2867
388, 564.2421, 2.55, 407530.9, 563.2348
389, 586.2252, 2.55, 27835.8, 585.2179
390, 520.2517, 2.56, 92885.2, 519.2449
391, 430.2203, 2.56, 873186.4, 429.2135
392, 466.1116, 2.56, 181518.0, 465.1043
393, 504.2209, 2.58, 137064.5, 503.2136
394, 432.1999, 2.59, 1447654.5, 431.1926
395, 492.1484, 2.59, 46613.7, 491.1411
396, 390.1318, 2.59, 83154.7, 389.1246
397, 1154.2652, 2.59, 29752.8, 1153.2579
398, 462.1741, 2.60, 63407.3, 461.1668
399, 614.1632, 2.60, 46954.6, 613.1560
400, 740.1733, 2.61, 105652.9, 739.1661
401, 364.1738, 2.62, 189471.4, 363.1665
402, 578.2581, 2.63, 44603.0, 577.2508
403, 318.0380, 2.63, 46880.2, 317.0307
404, 578.1427, 2.63, 175822.0, 577.1354
405, 730.1525, 2.64, 86831.7, 729.1452
406, 310.1089, 2.65, 75622.1, 309.1016
407, 508.1948, 2.65, 37007.5, 507.1876
408, 424.1949, 2.65, 207558.2, 423.1876
409, 242.1267, 2.66, 70244.3, 241.1194
410, 330.0955, 2.67, 38554.7, 329.0882
411, 202.0476, 2.70, 79404.3, 201.0403
412, 158.0577, 2.70, 210828.9, 157.0504
413, 740.1728, 2.71, 49357.1, 739.1655
414, 849.3152, 2.71, 30689.0, 848.3079
415, 288.0635, 2.71, 123193.7, 287.0562
416, 472.1522, 2.72, 217251.7, 471.1451
417, 612.2631, 2.73, 579011.9, 611.2559
418, 598.1686, 2.73, 102235.4, 597.1613
419, 485.1534, 2.74, 80186.8, 484.1462
420, 367.1270, 2.75, 2034907.8, 366.1197
421, 501.1849, 2.75, 49322.5, 500.1776
422, 436.1011, 2.75, 197288.1, 435.0938
423, 434.2157, 2.75, 678313.3, 433.2084
424, 478.2420, 2.75, 152284.7, 477.2347
425, 506.2364, 2.75, 42333.1, 505.2291
426, 404.1688, 2.76, 187014.6, 403.1615
427, 520.2885, 2.76, 273616.4, 519.2813
428, 442.2051, 2.77, 44084.2, 441.1978
429, 366.1892, 2.78, 70810.1, 365.1819
430, 630.2526, 2.78, 81610.1, 629.2453
431, 586.2263, 2.78, 353443.9, 585.2190
432, 658.2477, 2.78, 55890.2, 657.2404
433, 262.1415, 2.79, 502567.2, 261.1342
434, 568.2353, 2.80, 112122.8, 567.2280
435, 578.2576, 2.80, 60557.3, 577.2503
436, 130.0630, 2.80, 485977.2, 131.0714
437, 466.1112, 2.81, 86789.3, 465.1040
438, 522.2108, 2.81, 234149.5, 523.2033
439, 560.2468, 2.81, 95184.3, 559.2395
440, 462.1739, 2.82, 823690.3, 461.1667
441, 610.1533, 2.83, 443693.5, 609.1460
442, 640.1275, 2.83, 26701.1, 639.1202
443, 348.1245, 2.83, 386136.2, 347.1172
444, 253.0586, 2.84, 170404.4, 252.0514
445, 302.0065, 2.84, 270394.7, 300.9992
446, 392.1686, 2.85, 376827.3, 391.1614
447, 536.2469, 2.87, 16125.4, 535.2396
448, 248.1624, 2.87, 58117.2, 247.1551
449, 190.0839, 2.87, 2903280.0, 189.0766
450, 378.1892, 2.88, 122773.2, 377.1820
451, 654.1794, 2.88, 183006.0, 653.1722
452, 476.1893, 2.89, 125969.3, 475.1820
453, 210.0893, 2.89, 59736.5, 209.0820
454, 478.0749, 2.90, 3987089.8, 477.0677
455, 956.1471, 2.90, 889783.8, 955.1399
456, 476.0588, 2.90, 39308.3, 475.0515
457, 428.2046, 2.91, 94826.5, 427.1973
458, 942.1679, 2.91, 1679793.3, 941.1606
459, 928.1888, 2.92, 1206140.8, 927.1815
460, 464.0957, 2.92, 3342795.8, 463.0884
461, 598.1529, 2.92, 33726.4, 597.1457
462, 582.1217, 2.92, 142136.6, 581.1144
463, 708.1896, 2.94, 94142.5, 707.1823
464, 694.2108, 2.94, 205934.6, 693.2035
465, 244.0946, 2.94, 432911.8, 243.0874
466, 914.3039, 2.95, 40420.4, 913.2967
467, 450.2104, 2.97, 583965.4, 449.2031
468, 490.2794, 2.98, 27651.0, 489.2722
469, 687.2639, 2.99, 61648.3, 686.2566
470, 434.0852, 2.99, 92434.3, 433.0779
471, 584.1745, 3.00, 153483.1, 583.1673
472, 540.1483, 3.00, 121118.8, 539.1410
473, 568.1431, 3.00, 274691.3, 567.1358
474, 486.0934, 3.00, 242918.9, 485.0861
475, 680.2315, 3.01, 1126458.9, 679.2243
476, 330.0405, 3.01, 17329.7, 329.0332
477, 186.1254, 3.01, 755920.8, 185.1181
478, 230.1153, 3.01, 2393681.5, 229.1080
479, 166.0627, 3.02, 1001199.6, 165.0554
480, 148.0521, 3.02, 245577.2, 147.0448
481, 896.1988, 3.03, 11047.0, 895.1915
482, 448.1007, 3.04, 4416573.5, 449.1093
483, 304.0583, 3.04, 206967.6, 303.0511
484, 570.2309, 3.04, 56010.9, 569.2236
485, 472.1946, 3.07, 289429.1, 471.1873
486, 606.2883, 3.08, 42807.6, 605.2811
487, 911.1807, 3.08, 22263.5, 910.1734
488, 562.2626, 3.08, 237976.6, 561.2553
489, 306.0376, 3.08, 94398.2, 305.0304
490, 170.0213, 3.08, 129173.6, 169.0141
491, 896.1993, 3.09, 305667.3, 895.1920
492, 430.2204, 3.09, 192304.7, 429.2132
493, 420.2360, 3.10, 29579.9, 419.2287
494, 556.2304, 3.10, 64146.6, 555.2232
495, 574.2414, 3.11, 15180.6, 573.2342
496, 484.0774, 3.11, 24705.1, 483.0701
497, 582.2516, 3.13, 18852.7, 581.2443
498, 340.0793, 3.14, 57261.1, 339.0720
499, 550.2620, 3.15, 81271.6, 549.2547
500, 568.2155, 3.16, 222780.6, 567.2082
501, 598.3192, 3.17, 29031.2, 597.3120
502, 508.2881, 3.18, 105057.5, 507.2808
503, 456.2205, 3.19, 182309.2, 455.2133
504, 168.0420, 3.20, 315875.6, 167.0347
505, 434.1214, 3.20, 1020483.7, 433.1141
506, 568.1785, 3.20, 49509.4, 567.1712
507, 242.1154, 3.23, 79212.4, 241.1081
